timestamp,rule_name,severity,client_ip,domain,description,mitre_tactics,mitre_techniques,ml_score_A,ml_score_B,ml_combined_score,ml_confidence,enriched_reputation,enriched_dns
2026-03-19T12:45:17.889283,Z-score Statistical Detection - entropy,Medium,192.168.197.135,bot.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889337,Z-score Statistical Detection - entropy,Medium,192.168.197.135,law.lab.local,"Statistical anomaly: entropy Z-score = -2.62 (value: 2.5654, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889390,Z-score Statistical Detection - entropy,Medium,192.168.197.135,bas.aaa.lab.local,"Statistical anomaly: entropy Z-score = -2.83 (value: 2.4981, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889474,Z-score Statistical Detection - entropy,Medium,192.168.197.135,designsystem.miram-uat01.lab.local,"Statistical anomaly: entropy Z-score = 2.13 (value: 4.1163, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889529,Z-score Statistical Detection - entropy,Medium,192.168.197.135,5.lab.local,"Statistical anomaly: entropy Z-score = -2.32 (value: 2.6635, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889583,Z-score Statistical Detection - entropy,Medium,192.168.197.135,aw.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6258, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889643,Z-score Statistical Detection - entropy,Medium,192.168.197.135,li.lab.local,"Statistical anomaly: entropy Z-score = -2.56 (value: 2.585, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889696,Z-score Statistical Detection - entropy,High,192.168.197.135,lao.lab.local,"Statistical anomaly: entropy Z-score = -3.09 (value: 2.4116, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889750,Z-score Statistical Detection - entropy,Medium,192.168.197.135,os.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889804,Z-score Statistical Detection - entropy,Medium,192.168.197.135,cas.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889857,Z-score Statistical Detection - entropy,Medium,192.168.197.135,rb.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889911,Z-score Statistical Detection - entropy,Medium,192.168.197.135,c1.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.889966,Z-score Statistical Detection - entropy,Medium,192.168.197.135,hc.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890020,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ocp.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890074,Z-score Statistical Detection - entropy,Medium,192.168.197.135,hb.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890128,Z-score Statistical Detection - entropy,Medium,192.168.197.135,fallback.lab.local,"Statistical anomaly: entropy Z-score = -2.06 (value: 2.7472, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890182,Z-score Statistical Detection - entropy,Medium,192.168.197.135,wl.lab.local,"Statistical anomaly: entropy Z-score = -2.56 (value: 2.585, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890236,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ca1.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890290,Z-score Statistical Detection - entropy,Medium,192.168.197.135,www.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890344,Z-score Statistical Detection - entropy,Medium,192.168.197.135,dcc.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890398,Z-score Statistical Detection - entropy,High,192.168.197.135,ccc.lab.local,"Statistical anomaly: entropy Z-score = -3.09 (value: 2.4116, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890452,Z-score Statistical Detection - entropy,Medium,192.168.197.135,soa.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890506,Z-score Statistical Detection - entropy,Medium,192.168.197.135,a3.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6258, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890559,Z-score Statistical Detection - entropy,Medium,192.168.197.135,oce.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890615,Z-score Statistical Detection - entropy,Medium,192.168.197.135,lhc.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890675,Z-score Statistical Detection - entropy,Medium,192.168.197.135,slc.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890730,Z-score Statistical Detection - entropy,Medium,192.168.197.135,eaa.lab.local,"Statistical anomaly: entropy Z-score = -2.62 (value: 2.5654, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890783,Z-score Statistical Detection - entropy,Medium,192.168.197.135,a4.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6258, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890838,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ct.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890892,Z-score Statistical Detection - entropy,Medium,192.168.197.135,gl.lab.local,"Statistical anomaly: entropy Z-score = -2.56 (value: 2.585, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890945,Z-score Statistical Detection - entropy,Medium,192.168.197.135,c2.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.890999,Z-score Statistical Detection - entropy,Medium,192.168.197.135,cat.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891053,Z-score Statistical Detection - entropy,Medium,192.168.197.135,aca.car.lab.local,"Statistical anomaly: entropy Z-score = -2.62 (value: 2.5654, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891107,Z-score Statistical Detection - entropy,Medium,192.168.197.135,seal.lab.local,"Statistical anomaly: entropy Z-score = -2.04 (value: 2.7534, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891163,Z-score Statistical Detection - entropy,Medium,192.168.197.135,odoo.lab.local,"Statistical anomaly: entropy Z-score = -2.48 (value: 2.6106, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891220,Z-score Statistical Detection - entropy,Medium,192.168.197.135,loc.lab.local,"Statistical anomaly: entropy Z-score = -2.91 (value: 2.4697, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891274,Z-score Statistical Detection - entropy,Medium,192.168.197.135,lk.lab.local,"Statistical anomaly: entropy Z-score = -2.56 (value: 2.585, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891327,Z-score Statistical Detection - entropy,Medium,192.168.197.135,bz.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891381,Z-score Statistical Detection - entropy,Medium,192.168.197.135,kk.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891473,Z-score Statistical Detection - entropy,Medium,192.168.197.135,cv.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891533,Z-score Statistical Detection - entropy,High,192.168.197.135,lo.lab.local,"Statistical anomaly: entropy Z-score = -3.07 (value: 2.4183, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891589,Z-score Statistical Detection - entropy,Medium,192.168.197.135,smartadmin-gateway-api.dev1-www.lab.local,"Statistical anomaly: entropy Z-score = 2.06 (value: 4.0913, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891643,Z-score Statistical Detection - entropy,Medium,192.168.197.135,obsc.lab.local,"Statistical anomaly: entropy Z-score = -2.04 (value: 2.7534, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891705,Z-score Statistical Detection - entropy,Medium,192.168.197.135,b4.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891760,Z-score Statistical Detection - entropy,Medium,192.168.197.135,secure-oldnavy.skfmediahub.lab.local,"Statistical anomaly: entropy Z-score = 2.17 (value: 4.128, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891815,Z-score Statistical Detection - entropy,Medium,192.168.197.135,qc.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891870,Z-score Statistical Detection - entropy,Medium,192.168.197.135,val.lab.local,"Statistical anomaly: entropy Z-score = -2.62 (value: 2.5654, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891924,Z-score Statistical Detection - entropy,Medium,192.168.197.135,888.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.891978,Z-score Statistical Detection - entropy,Medium,192.168.197.135,shelbycounty.desktop-music.lab.local,"Statistical anomaly: entropy Z-score = 2.04 (value: 4.086, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892033,Z-score Statistical Detection - entropy,Medium,192.168.197.135,tlc.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892088,Z-score Statistical Detection - entropy,Medium,192.168.197.135,akam.lab.local,"Statistical anomaly: entropy Z-score = -2.04 (value: 2.7534, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892142,Z-score Statistical Detection - entropy,Medium,192.168.197.135,atl.lab.local,"Statistical anomaly: entropy Z-score = -2.62 (value: 2.5654, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892202,Z-score Statistical Detection - entropy,Medium,192.168.197.135,act.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892257,Z-score Statistical Detection - entropy,Medium,192.168.197.135,android.surety-auth0-policy-service.lab.local,"Statistical anomaly: entropy Z-score = 2.31 (value: 4.1744, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892311,Z-score Statistical Detection - entropy,Medium,192.168.197.135,hl.lab.local,"Statistical anomaly: entropy Z-score = -2.56 (value: 2.585, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892365,Z-score Statistical Detection - entropy,Medium,192.168.197.135,bss.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892419,Z-score Statistical Detection - entropy,Medium,192.168.197.135,wwww.lab.local,"Statistical anomaly: entropy Z-score = -2.48 (value: 2.6106, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892473,Z-score Statistical Detection - entropy,Medium,192.168.197.135,gcc.ol.lab.local,"Statistical anomaly: entropy Z-score = -2.34 (value: 2.6556, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892526,Z-score Statistical Detection - entropy,Medium,192.168.197.135,99.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892580,Z-score Statistical Detection - entropy,Medium,192.168.197.135,noc.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892634,Z-score Statistical Detection - entropy,Medium,192.168.197.135,bill.lab.local,"Statistical anomaly: entropy Z-score = -2.67 (value: 2.5495, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892687,Z-score Statistical Detection - entropy,Medium,192.168.197.135,yoo.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892741,Z-score Statistical Detection - entropy,Medium,192.168.197.135,cook.lab.local,"Statistical anomaly: entropy Z-score = -2.21 (value: 2.6995, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892795,Z-score Statistical Detection - entropy,Medium,192.168.197.135,lss.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892849,Z-score Statistical Detection - entropy,Medium,192.168.197.135,nodemgmt0x54c52c.omgrecruit.lab.local,"Statistical anomaly: entropy Z-score = 2.25 (value: 4.1549, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892903,Z-score Statistical Detection - entropy,Medium,192.168.197.135,baseball.lab.local,"Statistical anomaly: entropy Z-score = -2.19 (value: 2.7052, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.892958,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ldap.lab.local,"Statistical anomaly: entropy Z-score = -2.04 (value: 2.7534, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893011,Z-score Statistical Detection - entropy,Medium,192.168.197.135,cli.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893066,Z-score Statistical Detection - entropy,Medium,192.168.197.135,buyersconsole.christmasfood-preview.lab.local,"Statistical anomaly: entropy Z-score = 2.35 (value: 4.189, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893120,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ppa.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893178,Z-score Statistical Detection - entropy,Medium,192.168.197.135,clg.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893236,Z-score Statistical Detection - entropy,Medium,192.168.197.135,arc.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893292,Z-score Statistical Detection - entropy,Medium,192.168.197.135,pca.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893345,Z-score Statistical Detection - entropy,Medium,192.168.197.135,all.cnbc.lab.local,"Statistical anomaly: entropy Z-score = -2.45 (value: 2.6214, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893399,Z-score Statistical Detection - entropy,Medium,192.168.197.135,qempshop.staging-secure.lab.local,"Statistical anomaly: entropy Z-score = 2.03 (value: 4.0815, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893483,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ay.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6258, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893538,Z-score Statistical Detection - entropy,Medium,192.168.197.135,blogg.lab.local,"Statistical anomaly: entropy Z-score = -2.19 (value: 2.7069, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893593,Z-score Statistical Detection - entropy,Medium,192.168.197.135,77.lab.local,"Statistical anomaly: entropy Z-score = -2.24 (value: 2.6887, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893647,Z-score Statistical Detection - entropy,Medium,192.168.197.135,cl5.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893700,Z-score Statistical Detection - entropy,Medium,192.168.197.135,bcs.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893758,Z-score Statistical Detection - entropy,Medium,192.168.197.135,jeudepredictionsnfl.jeudepredictionsolympiques.lab.local,"Statistical anomaly: entropy Z-score = 2.09 (value: 4.1038, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893814,Z-score Statistical Detection - entropy,Medium,192.168.197.135,yyb.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893868,Z-score Statistical Detection - entropy,Medium,192.168.197.135,overseasp-asywqm3bvtr.range.lab.local,"Statistical anomaly: entropy Z-score = 2.05 (value: 4.091, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893923,Z-score Statistical Detection - entropy,Medium,192.168.197.135,music-jp-dn.navbharattimesfeeds.lab.local,"Statistical anomaly: entropy Z-score = 2.45 (value: 4.2203, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.893978,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ccn.lab.local,"Statistical anomaly: entropy Z-score = -2.33 (value: 2.6612, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894032,Z-score Statistical Detection - entropy,Medium,192.168.197.135,ocu.lab.local,"Statistical anomaly: entropy Z-score = -2.15 (value: 2.7193, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894087,Z-score Statistical Detection - entropy,Medium,192.168.197.135,gspe12-kittyhawk-ssl.handan.lab.local,"Statistical anomaly: entropy Z-score = 2.24 (value: 4.1522, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894141,Z-score Statistical Detection - entropy,Medium,192.168.197.135,1268475394.airports.lab.local,"Statistical anomaly: entropy Z-score = 2.26 (value: 4.1592, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894194,Z-score Statistical Detection - entropy,Medium,192.168.197.135,vehpurchase-mgmtportal.vendorgateway.lab.local,"Statistical anomaly: entropy Z-score = 2.28 (value: 4.1642, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894255,Z-score Statistical Detection - entropy,Medium,192.168.197.135,gifts.gspe12-kittyhawk-kr-ssl.lab.local,"Statistical anomaly: entropy Z-score = 2.28 (value: 4.163, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894309,Z-score Statistical Detection - entropy,Medium,192.168.197.135,eventhub-cockpit-st.gisc-washington.lab.local,"Statistical anomaly: entropy Z-score = 2.12 (value: 4.1132, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894362,Z-score Statistical Detection - entropy,Medium,192.168.197.135,accv-cll.lab.local,"Statistical anomaly: entropy Z-score = -2.19 (value: 2.7052, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894415,Z-score Statistical Detection - entropy,Medium,192.168.197.135,nft2.ngx-ethpersonalised.lab.local,"Statistical anomaly: entropy Z-score = 2.13 (value: 4.1163, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894469,Z-score Statistical Detection - entropy,Medium,192.168.197.135,myhelprequests.new-broadbandshield.lab.local,"Statistical anomaly: entropy Z-score = 2.19 (value: 4.1358, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894522,Z-score Statistical Detection - entropy,Medium,192.168.197.135,foxkit.frontend-preview.lab.local,"Statistical anomaly: entropy Z-score = 2.10 (value: 4.1044, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894576,Z-score Statistical Detection - entropy,Medium,192.168.197.135,nyhetsbrev.oci-prod-integration-mipaasiaasservices-dlz.lab.local,"Statistical anomaly: entropy Z-score = 2.28 (value: 4.1656, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894630,Z-score Statistical Detection - entropy,Medium,192.168.197.135,gaylordpalms.geniuskitchen.lab.local,"Statistical anomaly: entropy Z-score = 2.10 (value: 4.1042, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894685,Z-score Statistical Detection - entropy,Medium,192.168.197.135,mh370.networkeditorialssl.lab.local,"Statistical anomaly: entropy Z-score = 2.10 (value: 4.1043, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894743,Z-score Statistical Detection - entropy,Medium,192.168.197.135,clw.lab.local,"Statistical anomaly: entropy Z-score = -2.44 (value: 2.6235, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894798,Z-score Statistical Detection - entropy,Medium,192.168.197.135,cell-c.lab.local,"Statistical anomaly: entropy Z-score = -2.12 (value: 2.7272, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
2026-03-19T12:45:17.894851,Z-score Statistical Detection - entropy,Medium,192.168.197.135,testfptcdn.wdw-gxp-fp-admin.lab.local,"Statistical anomaly: entropy Z-score = 2.06 (value: 4.0937, baseline mean: 3.42)","Discovery, CommandAndControl","T1046, T1568",,,,,Unknown (API auth failed),
